student_id,department,semester,gender,hostel_or_dayscholar,study_time_preference,learning_style,sleep_quality,stress_level,internet_access_quality,part_time_job,mentor_support,placement_status,study_minutes_per_day,material_prep_minutes_per_week,extracurricular_minutes_per_week,skill_dev_minutes_per_week,attendance_percentage,previous_year_score,previous_semester_gpa,backlogs_count,internal_marks,projects_completed,hackathons_participated,internships_completed,certifications_count,coding_problems_solved,coding_platform_rating,productivity_index,final_score,performance_category
STU3861,IT,6,Female,Hostel,Night,Visual,Good,Medium,Average,Yes,No,Not Started,56,255,216,457,80.5,70.2,7.03,0,36,6,2,3,4.0,243,1580,80.38,76.42,Good
STU3862,CSE-DS,2,Male,Hostel,Afternoon,Auditory,Poor,High,Good,No,No,Not Started,100,147,59,0,52.8,55.4,6.09,1,31,1,0,0,2.0,35,946,34.86,64.58,Average
STU3863,CSE,5,Female,Day Scholar,Afternoon,Kinesthetic,Good,Medium,Good,Yes,Yes,Not Started,224,235,81,506,72.7,71.0,7.82,0,32,2,1,0,3.0,226,1261,80.44,78.6,Good
STU3864,CSE,7,Male,Hostel,Morning,Auditory,Good,Medium,Good,No,No,Placed,228,140,137,273,78.0,75.0,7.33,0,40,8,3,0,8.0,194,1046,90.63,80.82,Good
STU3865,CSE,4,Male,Hostel,Afternoon,Visual,Average,Low,Good,No,No,Not Started,134,453,76,0,72.2,58.2,6.75,1,27,1,1,0,3.0,56,1119,62.13,68.75,Average
STU3866,CSE,2,Female,Hostel,Afternoon,Auditory,Good,Medium,Good,Yes,Yes,Not Started,232,50,57,301,78.2,65.0,6.08,3,30,0,1,0,0.0,16,1075,69.62,62.85,Average
STU3867,CSE-AIML,3,Male,Day Scholar,Night,Auditory,Good,Medium,Good,Yes,No,Not Started,131,127,90,485,68.8,64.3,6.35,4,31,5,2,0,3.0,128,1042,79.45,59.8,Average
STU3868,CSE-DS,8,Other,Hostel,Night,Auditory,Good,Low,Average,No,Yes,In Progress,190,195,194,454,80.0,59.1,6.36,0,31,5,3,2,9.0,463,1525,97.35,79.82,Good
STU3869,CSE-DS,3,Male,Hostel,Night,Auditory,Average,Medium,Good,Yes,Yes,Not Started,211,181,70,305,78.6,66.8,6.9,0,33,2,1,0,0.0,88,1086,71.55,73.61,Good
STU3870,CSE,1,Female,Hostel,Morning,Visual,Good,Medium,Good,No,No,Not Started,346,339,123,310,82.8,78.9,7.95,1,37,0,1,0,0.0,81,989,75.46,79.72,Good
STU3871,CSE,5,Female,Hostel,Night,Auditory,Poor,Low,Average,No,No,Not Started,100,240,290,65,100.0,77.9,7.83,0,38,6,1,0,2.0,16,924,56.49,81.21,Good
STU3872,CSE,5,Male,Day Scholar,Night,Visual,Good,Medium,Average,Yes,No,Not Started,233,148,175,288,89.2,76.7,7.78,1,32,6,0,0,1.0,114,1114,84.52,79.74,Good
STU3873,CSE,2,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,256,195,252,396,77.0,63.0,7.69,0,32,7,0,0,0.0,79,1203,84.54,81.79,Good
STU3874,IT,4,Male,Hostel,Morning,Visual,Good,Medium,Average,No,No,Not Started,385,316,148,576,99.3,77.7,7.83,0,39,5,2,0,2.0,233,1360,95.82,89.44,Excellent
STU3875,CSE,5,Female,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,316,0,108,41,72.6,70.7,7.22,1,35,2,1,0,1.0,25,846,78.62,77.45,Good
STU3876,CSE-AIML,2,Male,Hostel,Night,Visual,Average,Medium,Good,No,Yes,Not Started,241,106,273,197,89.1,75.7,7.88,0,42,3,2,0,2.0,37,952,70.2,84.83,Good
STU3877,CSE,2,Female,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Not Started,5,199,0,388,92.2,70.3,6.67,1,32,2,0,0,1.0,103,996,71.0,75.74,Good
STU3878,IT,6,Male,Hostel,Night,Kinesthetic,Good,Low,Poor,No,Yes,In Progress,223,266,206,0,59.0,68.0,6.49,4,36,1,1,1,1.0,0,898,58.3,67.49,Average
STU3879,CSE-AIML,6,Male,Hostel,Night,Kinesthetic,Average,Medium,Poor,No,Yes,Not Started,280,235,249,209,81.9,76.7,7.84,0,38,6,0,2,0.0,99,1224,69.56,85.52,Excellent
STU3880,CSE,5,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Average,No,No,Not Started,82,268,0,628,77.0,70.6,6.48,2,39,8,2,2,4.0,344,1095,85.62,74.3,Good
STU3881,CSE-AIML,2,Male,Hostel,Morning,Kinesthetic,Poor,High,Average,No,No,Not Started,102,224,56,34,88.9,69.8,6.65,2,35,0,1,0,0.0,48,940,36.27,67.88,Average
STU3882,CSE-DS,1,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,343,326,144,411,79.4,73.4,7.45,0,40,0,0,0,0.0,21,1014,77.12,82.7,Good
STU3883,ECE,1,Female,Hostel,Morning,Kinesthetic,Poor,Medium,Good,No,No,Not Started,292,204,167,316,75.9,70.3,7.2,0,32,1,1,0,0.0,0,709,57.72,73.12,Good
STU3884,CSE,6,Female,Hostel,Night,Auditory,Poor,High,Average,No,Yes,Not Started,42,150,230,320,65.5,56.3,6.44,1,27,5,2,0,5.0,239,1052,62.05,66.86,Average
STU3885,IT,5,Male,Day Scholar,Night,Auditory,Average,Medium,Average,No,No,Not Started,182,91,8,396,92.1,82.0,8.25,0,46,5,0,0,1.0,251,1358,77.02,88.8,Excellent
STU3886,ECE,8,Male,Hostel,Afternoon,Kinesthetic,Good,Low,Good,Yes,Yes,In Progress,179,202,49,188,75.0,70.5,7.03,0,34,7,1,2,10.0,152,1333,86.23,74.69,Good
STU3887,ECE,4,Male,Hostel,Night,Visual,Average,Medium,Good,Yes,Yes,Not Started,322,222,279,256,67.9,67.5,5.05,0,30,3,1,0,3.0,218,1246,79.02,65.78,Average
STU3888,CSE-DS,7,Female,Day Scholar,Morning,Visual,Average,High,Average,No,Yes,Placed,329,198,204,287,76.5,68.1,6.39,1,30,8,1,1,3.0,318,1120,83.63,72.06,Good
STU3889,CSE-DS,8,Other,Hostel,Night,Kinesthetic,Average,Medium,Average,No,No,Placed,207,41,181,456,82.4,72.6,8.22,0,34,7,1,3,9.0,385,981,82.52,84.42,Good
STU3890,CSE-AIML,1,Male,Hostel,Morning,Auditory,Poor,Medium,Good,No,Yes,Not Started,89,271,120,408,77.9,69.2,5.99,1,36,0,0,0,1.0,49,1339,59.06,72.46,Good
STU3891,IT,1,Male,Hostel,Night,Auditory,Average,Medium,Average,No,Yes,Not Started,141,237,115,324,64.3,66.8,7.46,0,38,1,0,0,0.0,0,1368,62.05,76.1,Good
STU3892,CSE-AIML,8,Male,Hostel,Morning,Visual,Average,Medium,Good,No,No,Placed,17,310,208,149,81.7,69.2,6.81,0,30,6,3,2,3.0,78,572,61.33,76.26,Good
STU3893,CSE-DS,6,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Good,Yes,No,Not Started,39,211,203,126,65.3,61.5,6.56,0,31,1,0,0,2.0,64,1184,50.05,67.94,Average
STU3894,CSE-AIML,6,Female,Hostel,Night,Auditory,Average,Low,Good,No,No,Not Started,422,117,130,48,71.2,79.0,7.92,0,39,4,2,3,1.0,44,1004,86.62,82.17,Good
STU3895,CSE-DS,5,Female,Hostel,Night,Kinesthetic,Good,Low,Good,Yes,No,Not Started,152,226,0,153,71.4,66.0,7.57,0,33,4,1,2,6.0,62,1394,76.38,81.75,Good
STU3896,IT,6,Male,Hostel,Morning,Kinesthetic,Good,Medium,Good,No,Yes,Not Started,153,464,0,366,99.0,77.1,6.73,2,32,6,0,2,4.0,336,1192,88.58,80.03,Good
STU3897,CSE,3,Female,Hostel,Night,Visual,Poor,High,Good,No,Yes,Not Started,167,153,201,567,85.4,68.2,7.18,2,36,4,2,0,1.0,146,995,74.62,78.66,Good
STU3898,IT,7,Female,Day Scholar,Morning,Kinesthetic,Poor,Medium,Average,Yes,No,Placed,190,202,160,329,81.8,67.5,7.67,0,36,5,3,2,4.0,164,1137,64.92,74.46,Good
STU3899,CSE-AIML,8,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Placed,217,130,91,155,85.6,64.7,6.32,1,30,7,2,2,3.0,150,943,80.02,73.62,Good
STU3900,IT,8,Male,Day Scholar,Night,Visual,Good,Low,Average,No,Yes,In Progress,95,228,0,298,90.9,69.1,7.2,0,30,3,1,2,4.0,227,785,82.2,80.46,Good
STU3901,CSE-AIML,2,Male,Hostel,Night,Auditory,Good,Low,Good,No,No,Not Started,316,135,253,177,55.8,65.9,6.72,0,28,1,0,0,0.0,122,1040,75.68,66.46,Average
STU3902,CSE,1,Male,Day Scholar,Night,Kinesthetic,Poor,High,Poor,Yes,No,Not Started,120,204,58,443,78.9,62.8,6.0,2,31,1,0,0,0.0,37,774,39.38,65.84,Average
STU3903,ECE,8,Female,Hostel,Morning,Visual,Good,Low,Poor,No,Yes,Placed,26,372,82,49,75.9,65.9,6.32,4,31,4,3,2,2.0,0,999,62.18,64.11,Average
STU3904,CSE,3,Male,Hostel,Night,Auditory,Average,Medium,Good,Yes,Yes,Not Started,56,325,104,475,73.8,64.4,6.56,0,35,4,2,0,2.0,169,813,73.88,70.76,Good
STU3905,IT,8,Female,Day Scholar,Morning,Kinesthetic,Good,Low,Good,Yes,No,Placed,178,223,0,424,71.5,73.9,6.61,1,41,6,2,1,8.0,458,1322,90.67,77.65,Good
STU3906,CSE-AIML,4,Female,Day Scholar,Night,Auditory,Poor,Medium,Average,No,Yes,Not Started,263,229,0,155,55.1,68.2,6.67,0,31,3,1,0,2.0,16,847,67.97,69.28,Average
STU3907,CSE-AIML,3,Male,Hostel,Night,Visual,Poor,Medium,Good,No,No,Not Started,252,333,139,150,75.4,66.1,5.9,2,34,5,0,1,2.0,61,1041,61.31,70.27,Good
STU3908,CSE,5,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,295,4,249,211,82.6,82.4,7.96,1,39,3,2,1,6.0,152,857,73.15,82.63,Good
STU3909,CSE-AIML,4,Male,Hostel,Night,Visual,Average,Medium,Good,No,No,Not Started,66,178,365,402,81.4,63.6,7.27,0,33,3,1,1,1.0,148,849,64.01,79.14,Good
STU3910,CSE,4,Male,Day Scholar,Afternoon,Visual,Poor,Medium,Good,Yes,No,Not Started,298,409,178,110,72.9,67.5,6.21,1,39,6,0,0,3.0,44,920,67.1,67.92,Average
STU3911,CSE,8,Male,Hostel,Night,Kinesthetic,Good,Medium,Average,No,No,Placed,224,328,305,11,84.2,82.3,8.02,0,40,6,7,1,3.0,70,1092,73.11,86.14,Excellent
STU3912,CSE,6,Male,Day Scholar,Afternoon,Visual,Poor,High,Average,No,Yes,In Progress,151,210,182,257,85.8,73.3,7.07,2,38,5,0,2,4.0,91,844,64.32,72.89,Good
STU3913,CSE,8,Male,Day Scholar,Night,Auditory,Average,Medium,Good,Yes,Yes,Placed,112,0,240,447,76.4,64.2,6.77,0,27,5,2,3,4.0,372,1347,84.29,73.33,Good
STU3914,ECE,3,Male,Day Scholar,Night,Visual,Average,Low,Good,No,Yes,Not Started,96,10,118,0,82.5,73.0,7.41,0,37,2,1,1,2.0,0,907,66.4,80.08,Good
STU3915,ECE,5,Male,Hostel,Morning,Kinesthetic,Good,Medium,Good,No,Yes,Not Started,228,28,153,0,84.2,76.4,7.73,0,41,3,1,1,6.0,20,1059,65.27,81.87,Good
STU3916,CSE,1,Male,Hostel,Afternoon,Kinesthetic,Good,Medium,Good,No,No,Not Started,186,100,162,438,74.6,75.3,8.09,0,34,0,1,0,0.0,83,1048,68.93,77.69,Good
STU3917,CSE-DS,7,Female,Day Scholar,Morning,Auditory,Poor,High,Average,Yes,Yes,Placed,16,127,131,325,85.9,60.6,5.59,0,30,5,1,1,2.0,267,1199,52.85,62.19,Average
STU3918,CSE,6,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,152,357,87,292,66.3,61.9,5.75,2,28,4,1,0,2.0,213,947,79.43,69.18,Average
STU3919,CSE-DS,3,Female,Day Scholar,Morning,Visual,Good,Low,Average,No,No,Not Started,141,65,195,246,66.1,62.5,7.09,0,31,1,0,0,2.0,141,978,70.54,72.3,Good
STU3920,IT,1,Male,Hostel,Night,Visual,Poor,High,Good,No,No,Not Started,286,142,81,300,79.7,78.3,8.84,0,42,1,0,0,1.0,0,921,51.53,88.3,Excellent
STU3921,ECE,3,Female,Day Scholar,Night,Kinesthetic,Average,High,Average,No,No,Not Started,211,303,163,441,94.0,71.3,6.12,0,33,3,3,2,2.0,74,969,75.4,79.12,Good
STU3922,CSE-AIML,6,Male,Hostel,Morning,Auditory,Good,Medium,Good,No,No,Not Started,141,249,97,638,80.9,60.0,6.45,2,26,5,3,0,2.0,415,1074,90.71,71.68,Good
STU3923,IT,1,Female,Hostel,Afternoon,Auditory,Average,Low,Average,No,No,Not Started,108,286,276,398,79.1,56.0,5.24,1,33,3,1,0,1.0,0,797,67.13,68.95,Average
STU3924,CSE,6,Male,Day Scholar,Night,Kinesthetic,Good,Medium,Good,No,No,Not Started,204,229,243,138,63.6,62.7,7.08,0,34,6,0,0,2.0,91,1359,79.08,81.8,Good
STU3925,ECE,3,Female,Hostel,Morning,Visual,Average,Low,Good,No,No,Not Started,122,374,63,241,93.0,74.3,7.47,0,35,4,1,0,2.0,0,1030,68.6,85.04,Excellent
STU3926,CSE,4,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Average,No,No,Not Started,49,311,93,301,90.9,68.9,5.79,4,35,5,1,0,3.0,98,978,68.45,71.39,Good
STU3927,CSE-DS,7,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Placed,211,103,88,370,64.1,68.2,6.98,0,32,6,1,3,3.0,249,1036,78.28,78.97,Good
STU3928,CSE-DS,2,Female,Hostel,Morning,Auditory,Poor,High,Good,No,No,Not Started,173,157,136,373,94.6,76.4,7.94,0,40,3,0,0,,38,1322,52.4,83.54,Good
STU3929,CSE-DS,7,Male,Hostel,Night,Visual,Average,Low,Good,No,No,Placed,163,259,0,345,73.1,63.4,6.41,0,33,5,1,0,2.0,308,1284,82.29,77.28,Good
STU3930,CSE,4,Male,Hostel,Afternoon,Auditory,Average,Medium,Average,No,No,Not Started,186,243,165,614,82.4,70.5,7.72,0,36,4,1,0,4.0,239,1043,79.03,78.93,Good
STU3931,ECE,6,Male,Hostel,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,229,360,0,421,100.0,81.9,8.75,0,41,7,2,0,5.0,268,1148,84.86,89.5,Excellent
STU3932,CSE,7,Female,Day Scholar,Night,Visual,Average,Medium,Good,No,No,Placed,62,379,62,56,66.1,63.2,6.39,0,32,6,3,0,6.0,0,1024,60.93,69.28,Average
STU3933,CSE-DS,6,Female,Day Scholar,Afternoon,Visual,Average,Medium,Average,No,Yes,Not Started,105,363,182,295,81.3,64.3,5.41,3,30,6,0,1,5.0,197,1089,73.0,66.86,Average
STU3934,CSE,6,Male,Hostel,,Visual,Average,Medium,Good,No,No,Not Started,312,223,294,540,71.8,71.3,7.25,0,37,2,0,0,6.0,407,1194,82.6,77.07,Good
STU3935,CSE,1,Female,Hostel,Afternoon,Kinesthetic,Poor,High,Average,No,No,Not Started,280,367,106,194,60.1,63.4,6.24,4,34,1,0,0,1.0,7,1140,50.74,60.12,Average
STU3936,CSE-AIML,5,Male,Day Scholar,Morning,Visual,Average,Medium,Average,No,No,Not Started,363,383,163,188,74.7,77.0,7.66,0,35,3,1,4,2.0,83,1160,70.29,78.53,Good
STU3937,CSE-AIML,6,Male,Day Scholar,Night,Kinesthetic,Poor,Low,Average,Yes,No,Not Started,251,258,6,272,65.5,70.0,6.71,1,38,5,1,3,4.0,87,1238,77.59,71.83,Good
STU3938,CSE,7,Female,Day Scholar,Night,Auditory,Good,Low,Good,No,Yes,In Progress,243,41,84,262,81.5,77.0,6.85,1,36,8,3,0,6.0,248,1170,100.0,78.45,Good
STU3939,CSE,7,Female,Day Scholar,Afternoon,Visual,Poor,High,Good,Yes,Yes,In Progress,172,115,39,236,96.3,74.7,6.94,0,36,4,4,1,2.0,206,951,58.86,77.71,Good
STU3940,CSE-AIML,7,Female,Hostel,Morning,Kinesthetic,Good,Medium,Good,Yes,No,In Progress,45,177,142,190,80.6,56.1,6.09,2,32,1,1,1,5.0,154,1273,61.64,66.89,Average
STU3941,IT,4,Male,Hostel,Afternoon,Kinesthetic,Poor,High,Good,No,Yes,Not Started,241,186,14,550,66.5,73.0,7.83,0,36,4,0,0,2.0,231,954,70.77,83.15,Good
STU3942,IT,2,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,Yes,No,Not Started,172,148,235,362,66.9,64.5,7.29,0,35,0,0,0,1.0,119,1297,61.7,73.69,Good
STU3943,CSE,6,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,In Progress,27,192,50,107,87.8,68.9,6.77,0,33,7,3,0,1.0,12,806,70.78,77.79,Good
STU3944,CSE,8,Male,Day Scholar,Night,Auditory,Poor,Medium,Good,Yes,Yes,Placed,232,299,95,42,96.1,76.1,7.6,1,38,4,3,1,5.0,0,847,63.75,79.78,Good
STU3945,CSE,6,Male,Hostel,Afternoon,Visual,Average,Medium,Average,No,Yes,Not Started,280,267,46,248,87.9,75.9,7.13,0,36,2,2,4,4.0,146,732,77.71,82.09,Good
STU3946,CSE,6,Female,Day Scholar,Afternoon,Visual,Average,Medium,Good,No,No,Not Started,107,177,0,373,51.8,59.9,6.09,5,24,4,1,1,2.0,236,1286,70.54,56.68,Average
STU3947,CSE-DS,8,Female,Day Scholar,Night,Visual,Poor,High,Average,No,No,Placed,146,298,0,351,68.3,56.0,5.57,3,29,11,2,1,4.0,333,1283,70.73,61.85,Average
STU3948,CSE-DS,1,Male,Day Scholar,Morning,Visual,Good,Medium,Good,No,Yes,Not Started,213,304,0,369,85.8,71.1,6.41,2,34,0,1,0,2.0,80,932,79.45,73.53,Good
STU3949,CSE,6,Male,Day Scholar,Night,Visual,Good,Low,Good,No,Yes,Not Started,99,292,107,449,100.0,75.4,7.78,1,34,6,0,1,4.0,333,1149,91.44,84.31,Good
STU3950,CSE,4,Female,Hostel,Afternoon,Visual,Average,Medium,Good,No,Yes,Not Started,166,245,219,256,54.1,62.8,5.41,2,30,3,3,3,3.0,105,925,75.81,60.29,Average
STU3951,CSE,3,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,200,276,70,581,91.8,72.4,6.66,0,34,4,0,0,3.0,239,1066,82.24,80.99,Good
STU3952,IT,5,Female,Hostel,Night,Visual,Average,Medium,Good,No,No,Not Started,252,236,0,241,72.6,67.6,6.91,0,32,1,5,2,1.0,131,1324,70.29,77.01,Good
STU3953,ECE,7,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,No,Placed,179,202,38,148,76.7,67.9,6.3,2,28,4,3,2,4.0,88,1055,67.82,66.7,Average
STU3954,CSE,6,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,No,Not Started,227,316,89,0,80.0,70.9,6.8,0,42,5,4,0,5.0,0,823,66.81,77.72,Good
STU3955,CSE,1,Other,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,161,351,45,469,93.0,79.9,7.96,0,36,1,1,0,0.0,58,943,72.41,81.22,Good
STU3956,IT,4,Male,Day Scholar,Morning,Auditory,Poor,Medium,Average,No,Yes,Not Started,193,143,213,33,85.2,69.1,7.3,0,37,4,0,1,2.0,24,835,66.65,78.27,Good
STU3957,ECE,6,Male,Day Scholar,Morning,Visual,Average,Medium,Good,No,No,Not Started,212,519,248,567,75.6,79.9,8.65,0,41,6,1,1,3.0,460,1230,83.49,83.84,Good
STU3958,CSE-AIML,8,Male,Day Scholar,Night,Auditory,Average,Low,Good,No,No,Placed,0,109,93,0,75.8,63.3,5.93,2,31,3,1,2,1.0,8,770,54.31,67.16,Average
STU3959,CSE,1,Female,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,119,232,0,331,82.6,74.0,7.84,0,34,1,0,0,,4,1103,59.78,77.78,Good
STU3960,CSE,3,Female,Day Scholar,Night,Kinesthetic,Poor,Medium,Good,No,No,Not Started,282,313,18,90,81.9,77.6,7.58,0,39,1,1,0,3.0,36,847,56.15,77.49,Good
STU3961,CSE-AIML,2,Male,Hostel,Night,Kinesthetic,Good,Low,Average,No,Yes,Not Started,0,272,105,395,70.4,61.8,6.04,4,31,0,0,0,0.0,32,917,67.22,65.98,Average
STU3962,CSE,6,Male,Day Scholar,,Auditory,Poor,High,Good,No,No,In Progress,215,123,0,153,92.5,75.9,7.64,0,38,9,2,1,3.0,112,1585,69.13,83.65,Good
STU3963,CSE,4,Female,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,304,265,119,583,100.0,84.5,9.09,0,41,6,2,0,2.0,236,1067,91.03,95.98,Excellent
STU3964,CSE-AIML,1,Male,Day Scholar,Night,Visual,Good,Low,Good,No,Yes,Not Started,282,420,159,59,87.3,83.0,8.42,0,41,1,0,0,2.0,4,1203,79.73,84.8,Good
STU3965,CSE,8,Female,Hostel,Morning,Kinesthetic,Poor,Medium,Average,Yes,No,In Progress,254,215,99,332,84.4,70.4,6.96,0,38,7,5,5,3.0,217,931,70.36,77.25,Good
STU3966,IT,1,Male,Hostel,Night,Auditory,Average,Low,,No,Yes,Not Started,335,69,118,344,96.4,75.5,7.72,0,35,0,1,0,0.0,63,1140,82.05,87.06,Excellent
STU3967,CSE,6,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,Yes,No,Not Started,289,70,24,168,85.6,74.6,7.66,0,36,7,0,0,,25,1013,76.04,80.39,Good
STU3968,CSE,1,Female,Hostel,Afternoon,Visual,Average,Medium,Good,No,No,Not Started,145,373,45,477,74.5,65.9,5.69,2,28,1,0,0,0.0,19,910,70.67,62.46,Average
STU3969,CSE-AIML,2,Male,Day Scholar,Night,Visual,Poor,Low,Good,No,Yes,Not Started,244,197,113,48,100.0,81.2,8.38,0,38,1,0,0,2.0,16,997,61.3,86.61,Excellent
STU3970,CSE,1,Female,Hostel,Afternoon,Auditory,Poor,High,Good,No,No,Not Started,55,236,65,373,82.1,66.8,6.87,0,32,0,1,0,1.0,0,1154,45.1,75.47,Good
STU3971,ECE,7,Male,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Placed,267,277,120,443,83.7,73.2,7.7,0,43,5,2,1,5.0,323,1343,96.59,87.79,Excellent
STU3972,CSE-AIML,5,Male,Hostel,Morning,Auditory,Average,Medium,Good,No,Yes,Not Started,173,0,7,106,92.4,68.2,6.72,2,31,3,0,1,1.0,90,799,64.86,71.41,Good
STU3973,CSE,7,Other,Hostel,Night,Kinesthetic,Good,High,Average,No,No,Placed,276,364,0,484,88.7,79.7,8.03,0,36,7,1,1,2.0,401,964,89.42,87.21,Excellent
STU3974,CSE-DS,5,Male,Hostel,,Kinesthetic,Average,Medium,Good,No,No,Not Started,204,456,95,255,71.4,71.5,7.09,0,33,6,2,2,3.0,124,1111,75.54,78.03,Good
STU3975,CSE,1,Female,Day Scholar,Night,Auditory,Average,High,Poor,No,Yes,Not Started,269,191,233,146,87.9,72.9,7.33,0,37,0,0,0,0.0,17,953,51.08,80.63,Good
STU3976,ECE,8,Male,Hostel,Night,Auditory,Poor,High,Average,No,Yes,Placed,192,225,0,295,84.9,69.5,7.15,1,32,7,3,2,2.0,280,1040,68.8,73.12,Good
STU3977,CSE,8,Female,Hostel,Afternoon,Auditory,Poor,High,Average,No,No,In Progress,157,324,258,91,89.2,75.8,7.96,0,36,3,6,2,5.0,26,996,50.06,76.26,Good
STU3978,CSE-AIML,6,Female,Hostel,Morning,Kinesthetic,Poor,Medium,Good,No,No,In Progress,207,183,266,251,87.7,74.2,7.68,0,32,8,2,2,4.0,144,958,71.0,83.6,Good
STU3979,CSE,8,Male,Hostel,Morning,Kinesthetic,Good,Medium,Good,No,Yes,In Progress,42,370,0,0,75.9,61.8,6.29,1,32,4,1,2,2.0,0,914,61.19,75.76,Good
STU3980,CSE-AIML,5,Female,Hostel,Morning,Visual,Poor,High,Average,No,No,Not Started,170,301,245,482,92.0,79.4,7.26,1,36,7,0,1,1.0,232,1104,64.19,77.81,Good
STU3981,IT,4,Female,Hostel,Afternoon,Visual,Poor,High,Average,No,Yes,Not Started,139,391,0,467,75.6,61.2,6.03,1,33,6,2,0,2.0,168,1116,63.52,73.47,Good
STU3982,IT,5,Male,Day Scholar,Morning,Kinesthetic,Poor,High,Average,No,No,Not Started,55,100,164,757,82.3,70.5,7.32,1,36,3,3,0,3.0,369,1384,59.05,82.67,Good
STU3983,CSE,7,Female,Hostel,Morning,Kinesthetic,Poor,High,Good,No,Yes,In Progress,117,282,275,261,82.8,80.9,7.25,1,36,3,4,3,2.0,190,919,55.21,77.69,Good
STU3984,CSE,1,Female,Hostel,Night,Auditory,Poor,Medium,Average,No,Yes,Not Started,63,289,157,415,74.4,54.8,7.09,0,25,1,0,0,0.0,24,1042,59.76,71.81,Good
STU3985,IT,6,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,Yes,Not Started,41,325,173,275,100.0,65.3,6.38,1,29,3,3,1,1.0,101,1007,74.87,75.11,Good
STU3986,ECE,3,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,128,224,200,371,72.7,74.5,6.97,0,36,4,0,0,1.0,131,1010,69.03,79.83,Good
STU3987,CSE,6,Male,Day Scholar,Night,Visual,Average,Low,Good,No,Yes,Not Started,225,129,429,654,58.0,65.3,6.3,2,30,8,0,1,3.0,388,1130,100.0,68.72,Average
STU3988,CSE-AIML,6,Male,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Not Started,45,62,59,479,92.9,70.5,6.69,0,30,4,0,0,0.0,264,1224,82.6,79.32,Good
STU3989,CSE,6,Female,Day Scholar,Night,Auditory,Good,Low,Good,No,Yes,Not Started,175,174,244,381,76.9,72.0,7.81,2,38,5,2,1,,240,850,88.45,79.29,Good
STU3990,IT,4,Male,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Not Started,197,163,0,0,98.3,68.4,7.4,0,34,4,0,0,4.0,0,1068,81.47,82.35,Good
STU3991,CSE,2,Female,Hostel,Night,Auditory,Good,Low,Good,No,No,Not Started,169,189,0,378,79.0,74.1,8.21,0,37,4,1,0,1.0,68,1080,82.89,85.71,Excellent
STU3992,CSE,7,Male,Hostel,Night,Kinesthetic,Poor,High,Good,No,No,In Progress,255,217,156,21,81.3,67.5,6.46,2,31,3,1,0,4.0,0,958,50.55,71.09,Good
STU3993,IT,1,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,459,86,215,379,100.0,89.5,9.39,0,45,0,0,0,0.0,94,1013,76.97,97.96,Excellent
STU3994,CSE,2,Female,Hostel,Night,Auditory,Good,Low,Good,Yes,Yes,Not Started,328,116,181,358,80.2,64.9,6.41,1,30,2,1,0,0.0,90,931,88.57,70.07,Good
STU3995,CSE-AIML,3,Male,Hostel,Night,Visual,Average,Medium,Good,No,No,Not Started,122,184,79,100,82.8,71.3,7.58,1,30,1,0,1,3.0,0,849,53.76,72.99,Good
STU3996,CSE-AIML,2,Male,Hostel,Night,Visual,Average,High,Average,No,Yes,Not Started,93,288,81,200,94.2,72.2,6.41,1,40,1,0,0,0.0,154,1043,55.24,75.54,Good
STU3997,CSE,1,Male,Hostel,Morning,Kinesthetic,Average,Medium,,No,Yes,Not Started,138,162,35,527,83.6,71.7,7.17,0,34,0,0,0,1.0,120,1080,70.45,80.41,Good
STU3998,CSE,7,Male,Hostel,Night,Visual,Good,Low,Good,No,No,In Progress,226,287,150,526,79.1,79.3,7.45,1,39,1,1,0,5.0,409,1213,86.93,79.79,Good
